Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER Iyaa komunitas muslim &amp; budha bareng2 sediain makanan buat rescuers nya jg. Di saat disini hal apapun dijadiin panggung politik.',1,0,0,1,0,0,0,0,1,0,1,0
"Miras Oplosan, Pelarian Warga Akibat Masalah Ekonomi",0,0,0,0,0,0,0,0,0,0,0,0
"Beda dgn Muhammad Arab Buta Huruf Mengaku Nabi, dipercaya sempurna padahal nebarkan kebiadaban: bunuh & cocok2 Penis",1,1,0,1,1,0,0,0,0,0,1,0
Biar Allah turunkan balasan pada orang-orang partai pendukung jokowi yang suka zalimi orang lain yang tidak bersalah,1,0,0,1,0,0,0,0,1,0,1,0
Bertaubat dan jadilah orang asing. Sesungguhnya beruntunglah jadi orang yang asing kerana agama dan Rabb.',0,0,0,0,0,0,0,0,0,0,0,0
USER Tapi tar bloon lagi:(',0,1,0,0,0,0,0,0,0,0,0,0
USER Sudah ikut dibully berapa warga aseng non pasuruan saudara kocu?',1,0,0,1,0,0,0,0,1,0,1,0
RT USER: Erma cewek singaraja.. Suka banget kontol.. URL,0,1,0,0,0,0,0,0,0,0,0,0
"Beraninya bilang setia NKRI padahal berjilbab, budaya Arab buatan Muhammad & Solat bhs Arab berkiblat ke Arab",1,0,0,1,1,0,0,0,0,0,1,0
iya yah anjir pengen nabung tp yg:/ ditabung:/ gaada:/',0,1,0,0,0,0,0,0,0,0,0,0
Insom my life \xf0\x9f\x98\xb4generasi malam susah tidur pagi susah bangun',0,0,0,0,0,0,0,0,0,0,0,0
"USER Asw, serem sumpah udah pernah nyari tau apa gitu'",0,1,0,0,0,0,0,0,0,0,0,0
"Haiii gaess ð???; ; Mari kita mengulas,; Hari ini kunjungan Presiden Jokowi siang ini (17/April/2018) ; ke Bandara Kertajati Majalengka.; ; #haturnuhunjokowi #2019TetapJokowi",0,0,0,0,0,0,0,0,0,0,0,0
Kerjasama Sisternet-Kemendes PDTT Dorong Internet dan Medsos Untuk Tingkatkan Ekonomiâ?¦,0,0,0,0,0,0,0,0,0,0,0,0
USER KWKWKWKKW TAI GA JADI NIKAH W. lagi berantem w',0,1,0,0,0,0,0,0,0,0,0,0
Mau balik ke Orba? Pilihlah Prabowo mau lanjutkan reformasi? Pilihlah Jokowi. Nasib memang pilihan tak terkecuali nasib negara juga. :-),1,0,1,0,0,0,0,0,1,1,0,0
Budaya turun padang kekal relevan â?? Institut SosialÂ Malaysia,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ini orang pasti lupa bayar karyawan nya jangan bacot',1,1,1,0,0,0,0,0,1,1,0,0
"Digrebek sama Jokowi yang disalahkan Demokrasi, FPI lah...tegas dong mas bro USER USER Jokowi OTORITER...hehehe",1,0,1,0,0,0,0,0,1,1,0,0
"Bertemu Ulama Jabar, Presiden Jokowi mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak (10/4/18)",0,0,0,0,0,0,0,0,0,0,0,0
USER Apa sih sipit',0,0,0,0,0,0,0,0,0,0,0,0
"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; #JombanGemerlap; USER; USER; USER; USER; USER; USER; USER",0,0,0,0,0,0,0,0,0,0,0,0
&lt; Udah lama cuma nyentuh 500 kata. Najis buat yang penting gabisa ngetik panjang. &gt;',0,1,0,0,0,0,0,0,0,0,0,0
HUKUM di INDONESIA SUDAH MATI,1,0,0,1,0,0,0,0,1,0,1,0
Boleh donk..\n\nUMAT ISLAM membuat DAFTAR nama2 MENTERI SONTOLOYO dan MENTERI yg KORUP\n\nBgaimana klo DIMULAI dg nama :\n\nUSER \n\nMenteri paling SONTOLOYO\nMengaku MUSLIM tp tabiatnya menista ISLAM\n\nMenteri yg pro LGBT ini justru membata,1,1,1,0,0,0,0,0,1,1,0,0
RT USER: Sekarang yang gembel gembel twitter dan whatsapp chat gak jelas di whatsapp langsung block apa lagi yang bebencongan m\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
Habis lebaran gajah,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Kalau diamati, Bapak Presiden ini menekankan pembangunan insfrasruktur di daerah yang tak terduga. ; Bagus. Dengan demikian perkembangan ekonomi tidak hanya terfokus pada kota2 besar.",0,0,0,0,0,0,0,0,0,0,0,0
Kan dermawan makanya bagi2 sembako. TKA aja dibagi lapangan kerja ð???,0,0,0,0,0,0,0,0,0,0,0,0
USER Rezim ini emang keliatan anti islam,1,0,1,0,1,0,0,0,0,1,0,0
"Mbah Soleh :"" PPP: Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD: PPP meminta wacana dikembalikannya sistem pemilihan kepala daerahâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Becanda hye sumpa da nanti bisa di kirimin bom nuklir sama USER',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Titip bogem aja vroh ... Dibiarin ngelunjak tuh kunyuk',1,1,1,0,0,0,0,0,1,1,0,0
"USER bodo, lu aja nenek kan'",1,1,1,0,0,0,0,0,1,1,0,0
Perampok goblok. URL,1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER Sekte kampret . Kecoa jamban. 212. Genk daster . Gak ingin jokowi 2 periode. Pikiran mereka kapan gw bisa nilep duit negara ? Ngadalin umat dll\xf0\x9f\x98\x82.',1,1,0,1,1,0,0,0,0,0,1,0
"USER cebong takut anies akan mnyapu habis got"" slruh indonesia.....hingga cebong gak bisa hidup lagi.'",1,1,0,1,0,0,0,0,1,0,1,0
USER Jd inget sm PKI... Cuman inget doang jgn baper ya \xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0
"Apakah horor Teroris Islam di Brussels gambaran terbalik keinginan Allah SWT, Pak Lukman?",1,0,0,1,1,0,0,0,0,0,1,0
"USER USER USER Ga mau munafik sih, nonaktifin akun ig salah satunya krn iri liat mantan bahagia banget, w masih aja berduka\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
Sisaan sore jalan sama si kunyuk. URL,0,1,0,0,0,0,0,0,0,0,0,0
USER FI : Ni cewek satu agak burik keknya\n\nNow : BGSD TERNYATA HODE BURIK',1,1,1,0,0,0,0,1,0,1,0,0
GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA USER',1,1,1,0,1,0,0,0,0,1,0,0
USER USER USER USER Yah nggak ngerti2 yg buat syiah itu yahudii mbak abdullah bin saba baca sejarah nggakkk.....jadi nggak mungkin yahudi serang syiah.....sodara kandung......',0,0,0,0,0,0,0,0,0,0,0,0
USER USER rep help rt lelang acc ??? mata lo picek? mentang2 username kita sama2 y depannya terus lo bilang kalo gue ngikutin usn lo? pengen amat lo diikutin segalanya',1,1,1,0,0,0,1,0,0,1,0,0
tuk cumbui bayangmu pada rembulan\ntuk datangi jiwamu dalam impian\nmeski terkadang dalam bisu.',0,0,0,0,0,0,0,0,0,0,0,0
USER Gak begitu my habi bani switi darling',0,0,0,0,0,0,0,0,0,0,0,0
Lulusan Abang None Jakarta Terus Optimistis Majukan Seni dan Budaya Betawi via USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER Sama Kaya Palestina om bill, kalo dunia mau sebenernya dunia bisa. Muslim, Kristen, Yahudi biarlah disana di bagi-bagi wilayahnya. Satu atap dengan keyakinan yg berbeda tetapi tetap rukun. Tanpa harus Ada pihak yang merasa di rampas dan terusi",0,0,0,0,0,0,0,0,0,0,0,0
Kalian perankan Tanpa ADA Cacat',0,0,0,0,0,0,0,0,0,0,0,0
USER Ge doain antek si gerung modar kena bom',1,1,1,0,0,0,0,0,1,1,0,0
Lbh percaya perusahaan asing drpd media lokal.. Dasar antek asing ente Om USER..,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Yuuups... Katolik yg terutama membumikan ajarannya...\nYg ""terbaru"" itu kalimat ""Berkah Dalem"" (jawa)'",0,0,0,0,0,0,0,0,0,0,0,0
Puluhan Ulama Jabar Nyatakan Dukung Jokowi Maju Pilpres 2019,0,0,0,0,0,0,0,0,0,0,0,0
USER Jan kenceng2 ketawanya kaya kunti aja',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER kayak ga ada pemilihan kata lain selaen bom, minta dingertiin tp ga mau balik ngertiin..'",0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia diyakini akan menjadi negara yang semakin besar, kokoh, dan kuat, apabila ulama dan umaraâ??nya selalu beriringan serta menjaga tali silaturahmi. Sebaliknya bila ulama &amp; umara tidak saling peduli, dipastikan NKRI bakal mengalami kehancuran",0,0,0,0,0,0,0,0,0,0,0,0
"Ceramah Hukum Zakat Menurut Al-Quran &amp; Hadith bertempat di SMK Agama Saratok, Sarawak pada 11â?¦",0,0,0,0,0,0,0,0,0,0,0,0
teriak-teriak pki ganyang... Lo sholat kagak... Ngaji kagak... Lu punya tuhan ga? Jgn2 lu sendiri yg pki... URL,1,0,1,0,0,1,0,0,0,1,0,0
"Ya Robbi, tunjukkan kepada hamba jalan yang Engkau ridhoi, jauhkan hamba dari segala godaan syaiton yang terkutuk'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER saat AR sehat saja jd calon presiden dia dipukul oleh SBY apalagi jelang pikun atau malah sdh pikun,1,0,1,0,0,0,0,0,1,1,0,0
"Ahok hrs dibebaskan, dia korban,sasaran antara lengserkan Jokowi.tujuan ahir neg syariah momenum fatwa MUI,diikuti Demo 411/212/313 radikal",1,0,0,1,1,0,0,0,0,0,1,0
"USER USER Iya mas.... Itu lebih bijak. Krn jd menyerempet ke minoritas. Saya saja klu ktemu orang Muslim ingin bisa hidup berdampingan dgn Klian semua.\nKlu nanti ada ""orang"" Muslim (aspal) yg benci thdp non muslim; tdk ada dalih utk",0,0,0,0,0,0,0,0,0,0,0,0
"USER 3) dan ya, C1A berhasil memanipulasi cerita dan menjadikan PKI kambing hitamnya. Berhasil deh bikin Indonesia anti komunis.'",0,0,0,0,0,0,0,0,0,0,0,0
Yai Ma'ruf Amin salah seorang Ulama yg hadir maulid Majelis Rasulullah sejak pertama kali diadakan di Monas...; .; .; AlHabib Munzir AlMusawa menjuluki Yai Ma'ruf sbg Gerahamnya Ahlusunnah Wal Jama'ah,0,0,0,0,0,0,0,0,0,0,0,0
"USER Lalu kembali aku bebisik kepadanya dgn lebih lembut dan penuh cinta, ""raimu mangan gaji buta kampret!""'",1,1,1,0,0,0,0,0,1,1,0,0
Waduh Addie MS Bongkar Keterlibatan Veronica Saat Ahok Masih Jadi Gubernur Jakarta URL,1,0,1,0,0,0,0,0,1,1,0,0
Dulu saya pilih Jokowi bahkan bersusah susah meyakinkan teman agar orang percaya Jokowi lebih baik.. Ternyata tidak lebih baik dr sby,1,0,1,0,0,0,0,0,1,1,0,0
"Bukannya kita tumbang, tapi justru kita yang sukses mengadu domba komunis dg liberalis hingga membuat pusing sang perancang perang. Kita tampil sebagai bangsa pemenang.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER mau dismain zaman wali songo dng zaman skrng. dlu zaman wali songo, nusantara itu isi nya hnya hindu, budha dn ateis. mrk anti ajaran islam atau yg brunsur islam. utk mndkti msyrakt pda zaman itu satu\xc2\xb2nya cara dng ""menikahi"" adatnya. k",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Maksud gua ngatain USER yg goblo!!! pak jokowi selama ini bayar utang SBY jadi utang itu yg bayar pasti presiden berikutnya.,1,1,1,0,0,0,0,0,1,1,0,0
USER USER Rp Taeyong\n....\n\nBerasa asing',0,0,0,0,0,0,0,0,0,0,0,0
"selamat kepada Jokowi yg telah berhasil dlam menambah hutang, karena bukan dia yg bayar tetapi rakyat... Good Luck",1,0,1,0,0,0,0,0,1,1,0,0
dya pintar klaw lgy bego',0,1,0,0,0,0,0,0,0,0,0,0
Aku tak tahu kenape aku sanggup sangat pergi topup and langgan internet \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f. Pantat betul',0,1,0,0,0,0,0,0,0,0,0,0
Ini jaman edan siapepun yg gak dukung wowo di Cap PKI/Komunis/anti Islam/antek cina. Dan klo yg gak mau nonton film G30S PKI juga di Cap PKI,1,0,0,1,0,0,0,0,1,0,1,0
USER USER 51% uang dpt dari bank asing....artinya?',0,0,0,0,0,0,0,0,0,0,0,0
Begini Langkah Kapolres Madiun Agar Pilkada 2018 Berlangsung Kondusif dan Aman,0,0,0,0,0,0,0,0,0,0,0,0
USER rezim suharto kroni prabowo justru yg anti islam liat muslim priok yg demo di bantai keluarga suharto prabowo,1,0,1,0,0,0,0,0,1,1,0,0
Mungkin dlm sejarah twitter... Cuman saya yg brani jelasin nenek moyang saya... ; ; Tak ada darah PKI loh yaaa... ; ð??? USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
USER Nah om Mahmud betul. Janganlah sesekali kita mensiasati Allah SWT krn Dia sebaik2nya penyiasat. Yahudi ajakalah koq. Inshaallah',0,0,0,0,0,0,0,0,0,0,0,0
"Akom Masih di Bali, Fadli Zon Buka Masa Sidang DPR di Paripurna",0,0,0,0,0,0,0,0,0,0,0,0
"Apakah ini beradab? Jika setuju, tidak beradab, buang Islam karena hanya dgn buang Islam, kebiadaban dapat dikurangi",1,1,0,1,1,0,0,0,0,0,0,1
USER Ok dibayarin sipit\xf0\x9f\x98\x82 minta aja uangnya ke dia USER',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Cebong DUNGU... Apakah ada aturan di USER tentang larangan tulisan berita ??',1,1,0,1,0,0,0,0,1,0,1,0
"Meskipun gue gak ngerti2 amat sama ekonomi, tapi ini kebangetan sih :)))))))))",0,0,0,0,0,0,0,0,0,0,0,0
dekalarasi pilkada 2018 aman dan anti hoax warga janganasem jabon,0,0,0,0,0,0,0,0,0,0,0,0
Jangan ngaku cinta budaya negeri kalo nggak ikutan USER USER #oharakita,0,0,0,0,0,0,0,0,0,0,0,0
Pagi pagi sudah galau\n\nGalau ke kampus ikut try out atau tidak\n\nNanti di tengah2 mencret kan ga lucu :(',0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Akun kecebong yang ada kebanyakan dikelola etnis tertentu. Gaya pengecut cebong Jakarta. Mereka dendam dgn anies-sandi.,1,1,1,0,0,0,0,0,1,1,0,0
Pengurus Rohani Islam SMA Negeri 2 Purwokerto 2017/2018,0,0,0,0,0,0,0,0,0,0,0,0
"Ini nih, gue jg suka gitu. Abis gue sm temen2 gue beli, org beli juga. Ini gara2 gue yg gendut (jd keliatannya suka makan dan selera gue bagus, gitu kali ya) bisa jadi bikin pandangan orang oh makanannya enak, makanya mereka ikut beli LOL HEHE URL",0,0,0,0,0,0,0,0,0,0,0,0
"Kawasan Karst Maros-Pangkep seluas \xc2\xb1 40.000 Ha merupakan kawasan karst terluas dan terindah kedua di dunia setelah Cina,'",0,0,0,0,0,0,0,0,0,0,0,0
Mang yang ono bisa seperti itu...; Jauh kayaknya.. 3 lap ketibggalan.; USER USER USER USER USER USER USER USER USER USER ; LANCAR GITU NGOMONGNYA..; Yang Ono kayaknya ga mungkin dech.....,0,0,0,0,0,0,0,0,0,0,0,0
"USER Pengusaha Medan,khususnya yg bermata sipit seperti gw,tentunya mereka berguman dalam hati \xe2\x80\x9crasain kau\xe2\x80\x9d soalnya mereka sdh capek jg menjadi ATM dia,'",0,0,0,0,0,0,0,0,0,0,0,0
pemerintahan Gus Ipul dan Puti ke depan akan memperkuat program Nawacita Presiden Jokowi di Jawa Timur. #PKHSuperGusIPulPuti,0,0,0,0,0,0,0,0,0,0,0,0
USER Shia kafir. \xf0\x9f\x98\x82',1,1,1,0,1,0,0,0,0,1,0,0
RT USER USER USER Tangkap Setnov tak sanggup baik bubarkan KPK !!,1,0,0,1,0,0,0,0,1,0,0,1
USER USER bacot kamu pecun',1,1,1,0,0,0,0,1,0,1,0,0
"RT USER: USER Saya pikir naik onta kesana bro, eh ternyata masih pakai juga buatan kafir. Makanya jangan ngebacot semba\xe2\x80\xa6'",1,1,1,0,1,0,0,0,0,1,0,0
"USER Abisnya kesel, udah ditegor pdhal..emg kalo efek ngrokok itu salah satunya bikin budek sih, jangan ngerokok ya kak ajus \xf0\x9f\x99\x88'",0,0,0,0,0,0,0,0,0,0,0,0
"kami org awam aja tau kasus Itu rekayasa, tempo antek nya asing,saatnya pimpinan pks skrg sadar, u,dukung pansus bongkar tipu-tipu nya kpk",1,0,0,1,0,0,0,0,1,0,1,0
RT USER: maju lu anjing URL,1,1,1,0,0,0,0,0,1,1,0,0
Bagi-bagi Sembako atas nama Presiden? ; Giliran Ngutang Sana-sini Atas Nama Rakyat? ; ; betul apa benar Gan..?,1,0,1,0,0,0,0,0,1,1,0,0
Inilah Tujuan Mereka Mengkriminalisasi Ulama !!; ; #KamiBersamaUlama; #2019GantiPresiden ; #2019PresidenBaru,1,0,0,1,1,0,0,0,0,0,1,0
USER kaya tai congor jebleh lebar kaya anjing',1,1,1,0,0,0,1,0,0,1,0,0
USER Pembuktian yang kesekian bahwa Mr. Presiden bukan antek Aseng &amp; Asing. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',0,0,0,0,0,0,0,0,0,0,0,0
Strategi politik PKI untuk mendulang keuntungan dari karisma kepemimpinan Presiden Soekarno yang dilakukan dengan cara mendukung pemberedelan pers dan partai politik yang tidak sejalan dengan kebijakan pemerintahan seperti yang dilakukan Presiden atas Pa,0,0,0,0,0,0,0,0,0,0,0,0
"Beginilah semangat para peserta Beasiswa Seni &amp; Budaya Indonesia belajar musik tradisional Minangkabau, di Padang. #BSBI2018 #IACS2018",0,0,0,0,0,0,0,0,0,0,0,0
"URUT TRADISIONAL LELAKI INDONESIA MUSAFIR DI MALAYSIA\n\nMINYAK FULLBODY AROMATICS 2in1\nBUAH PALA+SUNFLOWER\n\nMINYAK ZAKAR 5in1\nLINTAH HITAM PAPUA, DAUN BUNGKUS, TANGKUR BUAYA, BULUS, ZAITUN\n\nHERBA HIV/SEMUA PENYAKIT\nJAMU KUAT PRIA&amp;MANJAKANI WA",0,0,0,0,0,0,0,0,0,0,0,0
"USER petasan udh mainstream, gua main bom panci ae dah, meledaknya dahsyat'",0,0,0,0,0,0,0,0,0,0,0,0
USER Asal jgn prabowo,1,0,1,0,0,0,0,0,1,1,0,0
"Pilkada ' curang' di jawa barat ? Jawa barat bukan kantong komunis tapi perlu dicatat bahwa ajaran ' marhaen' lahir dan bermula dari daerah ini bahkan kuburan nya pak marhaen juga berada di daerah ini !.""",0,0,0,0,0,0,0,0,0,0,0,0
Ini yangmembuat #2019T3tapJokowi,0,0,0,0,0,0,0,0,0,0,0,0
"USER Memang selama jokowi jadi presiden banyak kejadian aneh2, mungkin revolusi mental tidak berjalan dan bla bla, pokoknya salah jokowi deh semuanya..-",1,0,1,0,0,0,0,0,1,1,0,0
"ahmad dhani itu borok, sampah, babi, anjing. Saya adalah orang pertama yg sangat muak liat muka dhani dan saya berbangga.",1,1,1,0,0,0,0,0,1,1,0,0
"2018, IMF Pertahankan Perkiraan Pertumbuhan Ekonomi GlobalÂ 3,9%",0,0,0,0,0,0,0,0,0,0,0,0
deklarasi pilkada 2018 aman dan anti hoax PKL jabon,0,0,0,0,0,0,0,0,0,0,0,0
USER mata lo picek',1,1,1,0,0,0,1,0,0,1,0,0
Kalo badan ue bisa ngomong:\n\xe2\x80\x9cHoi lu ngga denger tulang gue bunyi semua? Mata gue lelah liatin layar mele! Tangan capek ngetik mele? Heh budek apa lu?!\xe2\x80\x9d\n\n\xe2\x80\x9cGue denger bego!! Maafin ue\xe2\x80\x9d \xf0\x9f\x98\xad\xf0\x9f,1,1,1,0,0,0,1,0,0,1,0,0
Perilaku Si BABI USER ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. USER,1,1,1,0,1,0,0,0,0,1,0,0
"Harus dijelaskan, mengaji dan solat juga budaya Arab Saudi setelah Muhammad menguasai jajirah Arab",0,0,0,0,0,0,0,0,0,0,0,0
dekalarasi pilkada 2018 aman dan anti hoax warga panggreh jabon,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Wajah anak lo Kliatan Bgt ya!! Penuh dendam dan kebencian! Pasti anak anak lo makan dari hasil uang haram. Bapaknya kayak lo!! Banci dan rumpi!!! Lo ngatain gue makan tai?? Nah lo dan istri serta anak anak dan ortu lo makan bangke uang haram,1,1,0,1,0,0,0,1,0,0,1,0
USER Ayo mana si tua bangke dan pendukung kampretnya...',1,1,0,1,0,0,0,0,1,0,1,0
Banyaknya projo yang tendensius pd hal berbau islam ditambah hukum berat sebelah USER gak sadar bahwa merek rezim jd anti islam.,1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER mungkin Anda tak perlu umumkan Muhammad nabi gadungan, biarkan rakyat dapat info benar",1,1,0,1,1,0,0,0,0,0,1,0
USER Embun di pagi buta menebarkan bau basah detik demi detik ku hitung',0,0,0,0,0,0,0,0,0,0,0,0
Era SBY.kritik fitnah apapun dr netz baik di socmed ato Nyata..tetap Aman baik-baik sj!. Sekarang diktator jokowi semua ditangkap URL,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER Sangat Setuju Sekali! Bangsa Indonesia butuh USER sbg seorang pahlawan nasionalis yg mengajarkan kita untuk mencintai NKRI. Para kaum radikalis pecinta kencing onta biadab ini hrs disingkirkan! Kerjaan rad,1,1,0,1,0,0,0,0,1,0,0,1
"Nikmat'a ngentot.... Pi gengen yg hoot""",0,1,0,0,0,0,0,0,0,0,0,0
Coba itu yg suka ngatain kpop banci tapi heboh kalo ngomongin drakor mana ? Maap maap aja ya nih mas mba Drakor yg lo pada sering tonton itu beberapa ada yg jadi idol loh',0,1,0,0,0,0,0,0,0,0,0,0
USER Kasus hukum si antek sby kpn diperiksa',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER agama mana coba.....???,0,0,0,0,0,0,0,0,0,0,0,0
Hmm jual kaos ! Pekaes akui partai kekurangan logistik utk Pemilu 2019 ! MOKONDO USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
USER Habis enak terus disakitin \nDasar cowok brengsek',1,1,1,0,0,0,0,0,1,1,0,0
Apalagi yg paling bermasalah dg PKI itu ya Angkatan Darat. Cukup dg menggerakan massa anti-Jokowi dg isu-isu (anti-)agama komunis,1,0,0,1,1,1,0,0,0,0,1,0
"Cegah Radikalisme di Kalangan Pelajar dan Santri, Ulama Pandeglang GelarÂ Seminar",0,0,0,0,0,0,0,0,0,0,0,0
Hinaan dari satu orang saja sudah bisa membuatmu lemah dalam perasaan hina. Apakah engkau selemah itu?',0,0,0,0,0,0,0,0,0,0,0,0
"Semua agama itu baik. Saya tidak percaya kalau seseorang itu harus memeluk agama A agar bisa masuk Surga. Mau islam, Kristen, Hindu, Buddha, semua mengajarkan kasih dan kebaikan. Agama ada karena Tuhan mau kita punya hidup yang lurus dan baik. Masuk surg",0,0,0,0,0,0,0,0,0,0,0,0
TGB USER sudah terbukti sebagai Umaro' sekaligus Ulama' dan Nasionalis-Religius.; Nasionalismenya sudah tidak diragukan lgkrn beliau seorang cucu Pahlawan Nasional yg sdh mendedikasikan dirinya utk NKRI ; #TGBUntukIndonesia2019,0,0,0,0,0,0,0,0,0,0,0,0
Setuju. Musuh kita adlh teroris Budha Myanmar baik para biksu &amp; militer nya. Tp Borobudur adlh warisan leluhur kita URL,1,0,0,1,1,1,0,0,0,0,1,0
#PopulerB1 #Ekonomi: Jokowi Tetapkan 222 Proyek Strategis Senilai Rp 4.100 T,0,0,0,0,0,0,0,0,0,0,0,0
allah itu dekat dan penuh kasih sayang,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER Yaa namanya juga kegoblokan akut bang. Diajarin pinter malah makin dongo \xf0\x9f\x98\x81',1,1,1,0,0,0,0,0,1,1,0,0
USER Kenapa ya manusia pd bloon?????',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER Akun komunis,1,0,0,1,0,1,0,0,0,0,1,0
"USER USER Fahami apa itu politik, bahwa ada politik Islam, ada politik sekukerisme demokrasi, ada politik sosialis komunis.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Karena bayk terdoktrin tagar ide PKS \nWalau pendidikan tinggi malah jadi sontoloyo\nKetololan mengalahkan kewarasan\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4',1,1,0,1,0,0,0,0,1,0,1,0
RT USER PKI sudah menyatu dg PDI P bubarkan PDI P !!,1,0,0,1,0,1,0,0,0,0,0,1
Kini telah berpindah ke tangan Medco milik Arifin Panigoro yang mengambil alih saham tersebut dengan menggunakan dana pinjaman dari China.',0,0,0,0,0,0,0,0,0,0,0,0
Kampungan sekali pada ga tau Crispy Rendang. Kalo lu kebetulan dapet Lengkoas. Itu lah Crispy Rendang.',0,1,0,0,0,0,0,0,0,0,0,0
MS Ka'ban : Tanah Jakarta sekarang sudah 87 persen dikuasai Cina,1,0,0,1,0,1,0,0,0,0,1,0
Ex Koruptor\nNyaleg..?\nApa partai Politik..\nTak berfikir..\nItu bisa menurunkan\nCitra Partai..?\nGeblek amat..',1,1,0,1,0,0,0,0,1,0,1,0
Rohingya kok seolah-olah dijadikan alat politik oleh prabowo,1,0,1,0,0,0,0,0,1,1,0,0
Assalamualaikum Bu Risma tolong warga sya di jalan Kalimas udik 1c dpan rumah jl Kalimas udik 1b/1 minta bantuan dari Bu risma. Warga sya rumahnya roboh kshan Bu Risma warga sya gak Punya tempat tinggal rumahnya roboh.',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER kntl, mas2 smule'",0,1,0,0,0,0,0,0,0,0,0,0
Ahok si penghina Al - Qur'an dan Ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar https:\/\/t.co\/bTkCeTNk0g,1,1,1,0,1,0,0,0,0,1,0,0
USER Alhamdulillah gub gagal &amp; bobrok sdh diganti gubernur muslim yg jauh lebih baik. Insyaalloh #2019GantiPresiden ?; Jangan pernah lelah berjuang. Niatkan sbg ibadah dan nikmati perjuangan melawan pemimpin dholim,1,1,1,0,0,0,0,0,1,1,0,0
"Fahri Hamzah : â??Tugas Presiden Adalah Berkata Benar, Tidak Menipu dan Realisasikan Janjinyaâ??",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Lo bilang otak gue belatung bersarang?? Ahhh! Ehhh banci!! Bukannya itu isi otak dan hati lo.. isinya belatung bangke karena kebencian akut lo!! \xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae',1,1,1,0,0,0,0,1,0,1,0,0
RT USER: Salah satu ciri orang munafik bila berjanji dia dusta kayak jokowi URL,1,0,1,0,0,0,0,0,1,1,0,0
USER Emang p3 masih punya penumpang ya? ; #2019GantiPresiden,1,0,0,1,0,0,0,0,1,0,1,0
"USER Jablay sama fwb beda setauku. Jablay sekali pakai(?)\nFwb bisa kapanpun dimanapun(?) and not all about sex thing, duh.'",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Dari dulu USER &amp; USER sering langgar aturan UU, lu pade MINGKEM kek BANGKE!\n\nBegitu USER &amp; USER\xe2\x80\xa6'",1,1,0,1,0,0,0,0,1,0,1,0
Ulang lagi Reformasi 98 jilid 2 USER Turunkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1
